Video: Game02_video0001
----------------------------------------
Distance Values for different threshold per Frame:
----------------------------------------
140,0,-0.08,-1.32,-0.96,-0.36,-0.16,-0.08,-0.04,-0.04,0,0,0,0,0,0,0,0,0,0,
150,0,-0.08,-1.68,-1.28,-0.76,-0.4,-0.24,-0.12,-0.04,0,0,0,0,0,0,0,0,0,0,
160,0,-0.04,-1.36,-0.96,-0.56,-0.24,-0.16,-0.08,0,0,0,0,0,0,0,0,0,0,0,
170,0,-0.24,-1.32,-1,-0.48,-0.24,-0.16,-0.08,0,0,0,0,0,0,0,0,0,0,0,
180,0,-0.24,-0.76,-0.68,-0.36,-0.2,-0.16,-0.08,0,0,0,0,0,0,0,0,0,0,0,
190,0,-0.16,-0.24,-0.12,-0.2,-0.12,-0.08,-0.04,0,0,0,0,0,0,0,0,0,0,0,
200,0,-0.16,0.24,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
210,0,-0.12,0.68,0.36,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
220,0,0.28,1.32,0.88,0.28,0.08,0.08,0.04,0,0,0,0,0,0,0,0,0,0,0,
230,0,0.28,1.52,1.48,0.68,0.4,0.2,0.12,0.08,0.08,0,0,0,0,0,0,0,0,0,
240,0,0.24,1.68,1.76,1.28,1,0.72,0.48,0.28,0.16,0.04,0.04,0.04,0,0,0,0,0,0,
250,0,0.24,1.8,2.08,1.88,1.6,1.32,0.88,0.48,0.32,0.08,0.04,0.04,0,0,0,0,0,0,
260,0,0.2,1.44,2.36,2.32,2.2,1.88,1.28,0.6,0.44,0.16,0.08,0.08,0,0,0,0,0,0,
270,0,0,0.96,2.08,2.52,2.48,2.08,1.48,0.8,0.64,0.2,0.12,0.12,0.04,0.04,0.04,0,0,0,
280,0,0,0.6,1.48,2.24,2.2,2,1.4,0.64,0.48,0.2,0.12,0.12,0.04,0.04,0.04,0,0,0,
290,0,0,0.32,1.04,1.64,1.4,1.24,0.88,0.4,0.44,0.2,0.08,0.04,0.04,0.04,0.04,0,0,0,
300,0,0,0.04,0.6,1.04,0.72,0.32,0.24,0.16,0.28,0.24,0.2,0.12,0.08,0.08,0.04,0,0,0,
310,0,0,0,0.16,0.4,-0.04,-0.52,-0.36,0.08,0.08,0.12,0.12,0.04,0.08,0.08,0.04,0,0,0,
320,0,0,0,0,-0.16,-0.48,-0.92,-0.76,-0.24,-0.32,0.04,0.04,-0.04,0,0,-0.04,0,0,0,
330,0,0,-0.08,-0.2,-0.64,-0.8,-1.12,-0.84,-0.16,-0.24,0.04,0.04,-0.04,0,0,-0.04,0,0,0,
340,0,0,-0.16,-0.52,-1.04,-0.92,-1.08,-0.84,-0.24,-0.36,-0.08,0,0,0,0,-0.04,0,0,0,
350,0,0,-0.2,-0.72,-1.4,-1.28,-1.04,-0.76,-0.36,-0.52,-0.28,-0.24,-0.16,-0.08,-0.08,-0.04,0,0,0,
360,0,0,-0.24,-0.88,-1.52,-1.32,-0.88,-0.64,-0.44,-0.4,-0.2,-0.16,-0.08,-0.04,-0.08,-0.04,0,0,0,
370,0,0,-0.24,-0.96,-1.32,-1.16,-0.76,-0.36,-0.32,-0.12,-0.08,-0.04,0,0,-0.04,0,0,0,0,
380,0,0,-0.12,-0.68,-0.72,-0.6,-0.36,-0.12,-0.24,-0.08,-0.04,0,0.04,0,-0.04,0,0,0,0,
390,0,0,-0.2,-0.4,-0.4,-0.28,-0.2,0,-0.16,-0.04,0.04,0.04,0.04,0,-0.04,0,0,0,0,
Video: Game15_video0001
----------------------------------------
Distance Values for different threshold per Frame:
----------------------------------------
Frames,842.931,1685.86,2528.79,3371.73,4214.66,5057.59,5900.52,6743.45,7586.38,8429.31,9272.24,10115.2,10958.1,11801,12644,13486.9,14329.8,15172.8,16015.7,
50,1.24,2.04,0.76,0.28,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,0.72,2,1.16,0.52,0.24,0.2,0.08,0.04,0.04,0,0,0,0,0,0,0,0,0,0,
